"","Study Area","Site","Trap Type Code","Trap Type Name","Grid Cell","UTM Zone","Easting","Northing","Longitude","Latitude","General Location","Site Comments","Session","Session Start Date","Visit Start Date","Visit End Date","Nights Deployed","Bait Used","Surveyor","Site Visit Comments","Sample Label","Sample Group","Barb Number","Sample Material","Sample Micro-location","Species Guess","Sample Is Incidental","Species","Species ID Method","Animal ID","Sex","Sample Comment"
"1062","Flathead","47C","HR-BA-BS","Hair - barbed wire at bait station",47,11,638228,5462894,-115.09854,49.30313,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-03","2007-07-16",13,NA,"R. Munro","","15065-3x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1063","Flathead","47D","HR-BA-BS","Hair - barbed wire at bait station",47,11,643709,5458162,-115.02489,49.25933,NA,"Set by truck and checked by quad","FH2007 Session 4","2007-07-26","2007-07-17","2007-07-29",12,NA,"J. Minifie","","","",NA,"","","","","NULL","","","",""
"1064","Flathead","48A","HR-BA-BS","Hair - barbed wire at bait station",48,11,644559,5458658,-115.01303,49.26359,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-18",15,NA,"A. Lorincz","bait pile not disturbed","15137-2a","a",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1065","Flathead","48A","HR-BA-BS","Hair - barbed wire at bait station",48,11,644559,5458658,-115.01303,49.26359,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-18",15,NA,"A. Lorincz","bait pile not disturbed","15137-1a","a",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"1066","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-9s","s",NA,"HA","P","","N","MAMMALIA","","","","Xinadequate;"
"1067","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-8x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1068","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-7x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1069","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-6a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1070","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-3a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1071","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-2x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1072","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-4a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1073","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-5a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1074","Flathead","48B","HR-BA-BS","Hair - barbed wire at bait station",48,11,648298,5458828,-114.96161,49.26422,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-17","2007-06-30",13,NA,"R. Munro","","15037-1x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1075","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-5x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1076","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-14v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 13c"
"1077","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-4x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1078","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-3a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1079","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-7b","b",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1080","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-12c","c",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1081","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-6b","b",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1082","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-9v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 6b"
"1083","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-11x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1084","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-2a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1085","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-8x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1086","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-10x","x",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"1087","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-1a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1088","Flathead","48C","HR-BA-BS","Hair - barbed wire at bait station",48,11,648965,5461755,-114.95136,49.29037,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-06-30","2007-07-15",15,NA,"R. Munro","","15059-13c","c",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1089","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-9s","s",NA,"HA","P","M-URAR","N","MAMMALIA","","","","unextracted;"
"1090","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-7v","v",NA,"HA","G","M-URAR","N","M-URAM","DNA","","","Xblack; under 6b"
"1091","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-6b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1092","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-1x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1093","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-3a","a",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1094","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-4a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1095","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-8s","s",NA,"HA","P","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1096","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-2a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"1097","Flathead","48D","HR-BA-BS","Hair - barbed wire at bait station",48,11,646594,5463686,-114.98324,49.3083,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-15","2007-07-28",13,NA,"G. Machutchon","bait pile disturbed","15265-5b","b",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1098","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-5a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1099","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-2v","v",NA,"HA","G","M-URAR","N","M-URAM","DNA","","","Xblack; under 1x"
"1100","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-4v","v",NA,"HA","G","M-URAR","N","M-URAM","DNA","","","Xblack; under 3x"
"1101","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-6a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1102","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-1x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"1103","Flathead","49A","HR-BA-BS","Hair - barbed wire at bait station",49,11,653658,5464161,-114.88594,49.31084,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-03","2007-06-19",16,NA,"J. Minifie","","14781-3x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"1104","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-10b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1105","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-29d","d",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1106","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-26v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; under 25d"
"1107","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-44v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 43x"
"1108","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-15b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1109","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-32d","d",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"1110","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-65v","v",NA,"HA","G","","N","MAMMALIA","","","","unextracted; near 63h, outside wire"
"1111","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-30d","d",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1112","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-84v","v",NA,"HA","G","","N","MAMMALIA","","","","unextracted; under 82h"
"1113","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-78v","v",NA,"HA","G","","N","MAMMALIA","","","","unextracted; under 77h"
"1114","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-73v","v",NA,"HA","G","","N","MAMMALIA","","","","unextracted; under 78h"
"1115","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-28d","d",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"1116","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-56v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 54h and 55h"
"1117","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-87y","y",NA,"HA","DC","","N","MAMMALIA","","","","unextracted; hair on blocking material adj 85x"
"1118","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-24v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 23x"
"1119","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-33v","v",NA,"HA","G","","N","MAMMALIA","","","","unextracted; under 32d"
"1120","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-92s","s",NA,"HA","P","","N","MAMMALIA","","","","unextracted;"
"1121","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-31v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 30d"
"1122","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-95s","s",NA,"HA","P","","N","MAMMALIA","","","","unextracted;"
"1123","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-37e","e",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1124","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-39e","e",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"1125","Flathead","49B","HR-BA-BS","Hair - barbed wire at bait station",49,11,656265,5463025,-114.85054,49.29996,NA,"Set and checked by truck","FH2007 Session 2","2007-06-26","2007-06-16","2007-06-30",14,NA,"R. Munro","","15036-13v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; under 12b and 14b"
